latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.72109,-90.14494,310.6,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.97,1.55,N
19.72166,-90.14896,311.18,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.71,6.13,N
19.72224,-90.15295,344.67,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,298.98,6.13,N
19.72455,-90.14439,341.42,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,296.78,8.03,N
19.72512,-90.1484,348.22,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,297.65,13.22,N
19.73777,-89.56438,304.82,0.4,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.34,0.77,N
20.06286,-90.17162,329.99,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,294.95,3.16,N
22.30478,-83.57402,312.22,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,291.25,1.97,N
22.31487,-83.56718,307.25,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.54,1.48,N
22.42487,-83.9065,314.72,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,291.49,2.34,N
22.42766,-83.90138,302.07,0.46,0.39,2025-05-01,07:29,N,nominal,2.0NRT,290.58,0.67,N
22.5302,-83.53236,303.24,0.47,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.36,0.57,N
22.53102,-83.53692,302.82,0.47,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.32,0.76,N
21.59242,-78.32535,300.68,0.33,0.55,2025-05-01,07:29,N,nominal,2.0NRT,287.21,0.53,N
21.59308,-78.32847,300.87,0.33,0.55,2025-05-01,07:29,N,nominal,2.0NRT,287.73,0.53,N
22.5534,-83.0762,312.87,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,290.09,1.69,N
22.55712,-83.07542,305.52,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,290.02,0.85,N
22.6289,-83.43257,304.48,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.28,0.83,N
22.63256,-83.43185,301.38,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.25,0.83,N
22.55744,-83.07367,305.41,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,289.71,0.73,N
22.62841,-83.43556,303.36,0.48,0.4,2025-05-01,07:29,N,nominal,2.0NRT,290.32,0.69,N
22.33898,-81.13503,303.51,0.43,0.46,2025-05-01,07:29,N,nominal,2.0NRT,290.46,0.82,N
22.41724,-80.82533,307.95,0.44,0.46,2025-05-01,07:29,N,nominal,2.0NRT,289.79,1.55,N
22.42603,-80.31994,299.29,0.48,0.48,2025-05-01,07:29,N,nominal,2.0NRT,288.9,0.58,N
22.8155,-82.3259,305.57,0.54,0.42,2025-05-01,07:29,N,nominal,2.0NRT,290.18,0.72,N
22.6303,-81.26683,330.2,0.42,0.45,2025-05-01,07:29,N,nominal,2.0NRT,289.34,2.43,N
22.1289,-78.57808,307.03,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,288.43,1.6,N
22.86317,-81.87238,308.53,0.57,0.43,2025-05-01,07:29,N,nominal,2.0NRT,291.15,1.01,N
22.79267,-81.00256,301.72,0.43,0.46,2025-05-01,07:29,N,nominal,2.0NRT,288.57,0.6,N
22.97286,-81.41475,307.29,0.4,0.44,2025-05-01,07:29,N,nominal,2.0NRT,290.43,0.62,N
22.9769,-81.4138,301.85,0.4,0.44,2025-05-01,07:29,N,nominal,2.0NRT,290.12,0.27,N
22.74707,-80.06919,308.29,0.49,0.48,2025-05-01,07:29,N,nominal,2.0NRT,290.13,1.19,N
25.6041,-100.92239,299.91,0.7,0.75,2025-05-01,07:29,N,nominal,2.0NRT,287.41,1.34,N
25.60201,-100.92118,298.53,0.7,0.75,2025-05-01,07:29,N,nominal,2.0NRT,286.94,0.87,N
23.01406,-80.62469,302.03,0.45,0.47,2025-05-01,07:29,N,nominal,2.0NRT,291.64,0.57,N
25.577,-99.93573,302.09,0.61,0.71,2025-05-01,07:29,N,nominal,2.0NRT,290.05,7.31,N
25.5774,-99.94199,367,0.61,0.71,2025-05-01,07:29,N,high,2.0NRT,290.96,7.31,N
25.67647,-99.46178,302.96,0.57,0.69,2025-05-01,07:29,N,nominal,2.0NRT,290.28,1.22,N
25.85031,-100.32471,311.88,0.64,0.72,2025-05-01,07:29,N,nominal,2.0NRT,289.81,1.75,N
25.85213,-100.32507,309.21,0.64,0.72,2025-05-01,07:29,N,nominal,2.0NRT,289.64,1.65,N
26.13379,-92.04081,341.85,0.4,0.44,2025-05-01,07:29,N,nominal,2.0NRT,297.62,13.19,N
28.18571,-99.87309,302.66,0.63,0.72,2025-05-01,07:29,N,nominal,2.0NRT,292,0.5,N
25.86105,-80.34447,304.68,0.41,0.45,2025-05-01,07:29,N,nominal,2.0NRT,291.32,0.62,N
18.39344,-90.79783,308.18,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.1,0.85,N
18.39402,-90.80191,306,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,292.98,0.83,N
18.62545,-92.508,311.85,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.99,0.77,N
18.63761,-92.51126,330.47,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,296.98,6.96,N
18.10838,-88.77756,313.4,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.36,1.1,N
18.35852,-90.45309,304.7,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.12,0.99,N
18.35909,-90.45707,307.78,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.21,0.99,N
19.70743,-102.67455,295.14,0.8,0.78,2025-05-01,07:29,N,nominal,2.0NRT,283.81,1.74,N
19.7148,-102.67451,308.02,0.8,0.78,2025-05-01,07:29,N,nominal,2.0NRT,285.7,1.74,N
18.0538,-88.21108,321.55,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,296.17,1.88,N
18.05711,-88.21051,318.26,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,296.27,1.88,N
18.64227,-92.16839,316.96,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.37,3.16,N
18.64291,-92.17315,330.54,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.57,12.25,N
18.64603,-92.16782,330.44,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,296.34,3.16,N
18.15801,-88.72442,313.55,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.39,0.89,N
18.15858,-88.72806,318.4,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.66,1.75,N
18.16133,-88.72386,312.83,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.76,0.75,N
18.16189,-88.7275,317.55,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.78,1.2,N
18.50275,-91.00903,305.52,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.83,1,N
18.16853,-88.72637,308.58,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,291.08,0.71,N
18.16909,-88.73,310.11,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.07,0.71,N
18.17001,-88.67027,303.63,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.17,0.48,N
18.59992,-91.13683,311,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,294.17,1.43,N
19.34151,-96.70611,305.16,0.32,0.55,2025-05-01,07:29,N,nominal,2.0NRT,290.46,0.76,N
18.86632,-92.62302,314.44,0.53,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.24,1.24,N
18.86746,-92.62653,313.73,0.53,0.42,2025-05-01,07:29,N,nominal,2.0NRT,295.51,0.85,N
18.25879,-88.28732,322.72,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,295.49,2.33,N
18.27316,-88.29227,305.92,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,294.93,1.45,N
18.71242,-90.76631,328.86,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.61,2.68,N
18.45395,-89.00063,304.7,0.39,0.36,2025-05-01,07:29,N,nominal,2.0NRT,292.67,0.61,N
18.71291,-90.76752,323.77,0.43,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.23,2.66,N
19.76371,-99.19193,295.63,0.48,0.64,2025-05-01,07:29,N,nominal,2.0NRT,280.8,0.74,N
19.7697,-99.19125,298.98,0.48,0.64,2025-05-01,07:29,N,nominal,2.0NRT,281.25,1.8,N
19.77569,-99.19064,324.91,0.48,0.64,2025-05-01,07:29,N,nominal,2.0NRT,281.45,1.8,N
18.79861,-90.86403,304.16,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,291.59,0.79,N
18.85048,-91.04906,305.29,0.45,0.39,2025-05-01,07:29,N,nominal,2.0NRT,293.07,2.06,N
19.62711,-96.41338,318.79,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.21,2.94,N
19.63213,-96.41292,319.88,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,289.81,4.75,N
19.62718,-96.4166,319.51,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,291.5,4.44,N
19.6322,-96.41607,327.22,0.62,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.64,4.44,N
19.69993,-96.47849,311.03,0.63,0.54,2025-05-01,07:29,N,nominal,2.0NRT,290.99,2.05,N
20.02972,-99.27087,300.38,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,281.04,1.23,N
18.94931,-90.31733,306.52,0.42,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.06,0.71,N
20.04975,-99.28893,342.29,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,282.95,6.06,N
18.70992,-88.4707,307.21,0.38,0.36,2025-05-01,07:29,N,nominal,2.0NRT,293.34,0.85,N
20.04407,-99.28744,305.24,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,279.48,1.67,N
20.0445,-99.29228,298.58,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,282.15,2.36,N
20.05013,-99.28699,313.46,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,281.32,1.67,N
20.05057,-99.29183,307.18,0.49,0.65,2025-05-01,07:29,N,nominal,2.0NRT,279.93,2.36,N
19.29933,-92.20287,321.78,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.64,2.54,N
19.30313,-92.2023,320.42,0.51,0.41,2025-05-01,07:29,N,nominal,2.0NRT,294.73,2.54,N
19.3335,-92.39953,312.46,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,293.28,1.82,N
19.33735,-92.39896,311.77,0.52,0.42,2025-05-01,07:29,N,nominal,2.0NRT,294.14,1.82,N
20.20046,-100.02673,296.27,0.55,0.68,2025-05-01,07:29,N,nominal,2.0NRT,282.81,0.82,N
19.18866,-90.80704,306.5,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.57,1.44,N
19.08762,-90.03005,307.69,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.35,0.65,N
19.10252,-90.108,313.61,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.61,1.17,N
19.1031,-90.11195,311.02,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.56,1.69,N
19.3691,-92.00758,330.31,0.5,0.41,2025-05-01,07:29,N,nominal,2.0NRT,295.54,4.54,N
19.10596,-90.10745,305.39,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.2,0.87,N
19.10653,-90.11137,317.51,0.41,0.37,2025-05-01,07:29,N,nominal,2.0NRT,294.49,1.57,N
19.20749,-90.78699,305.18,0.44,0.38,2025-05-01,07:29,N,nominal,2.0NRT,293.36,0.9,N
22.26211,-83.94475,304.89,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.03,2.38,N
22.26412,-83.93512,304.78,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.07,1.84,N
22.26491,-83.93961,302.59,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.9,2.38,N
20.75902,-76.39219,325,0.45,0.63,2025-05-01,07:31,N,nominal,2.0NRT,289.04,2.26,N
22.26333,-83.93061,326.44,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.49,1.84,N
20.76572,-76.39506,307.56,0.45,0.63,2025-05-01,07:31,N,nominal,2.0NRT,288.66,6.48,N
20.76476,-76.39072,356.2,0.45,0.63,2025-05-01,07:31,N,nominal,2.0NRT,290.11,7.71,N
22.26692,-83.92995,329.8,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.72,2.54,N
22.26929,-83.94342,320.8,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.7,6.08,N
22.27051,-83.9293,315.68,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.35,2.54,N
22.27368,-83.9473,307.94,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.71,2.88,N
22.27525,-83.95623,319.98,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.81,11.43,N
22.27289,-83.94281,348.11,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,294.31,6.08,N
22.27601,-83.96053,350.54,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,294.57,11.43,N
22.27649,-83.94222,304.04,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.58,1.1,N
22.27728,-83.9467,311.94,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.21,2.78,N
22.2741,-83.9286,340.94,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,292.08,5.7,N
22.27806,-83.95116,330.11,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.6,2.78,N
22.27883,-83.95551,367,0.46,0.39,2025-05-01,07:31,N,high,2.0NRT,295.05,6.68,N
22.27958,-83.95978,350.02,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,293.68,6.68,N
20.83702,-89.72131,307.22,0.42,0.37,2025-05-01,07:31,N,nominal,2.0NRT,295.05,1.09,N
20.69679,-88.27062,310.75,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,294.56,0.94,N
20.9441,-89.66407,321.05,0.41,0.37,2025-05-01,07:31,N,nominal,2.0NRT,296.04,2.08,N
20.67232,-87.16872,313.12,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,295.05,1.03,N
20.88727,-87.96933,303.08,0.38,0.36,2025-05-01,07:31,N,nominal,2.0NRT,292.86,0.45,N
20.97095,-88.18238,334.63,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,293.29,4.77,N
20.97427,-88.1818,326.64,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,293.24,2.06,N
21.1095,-88.49519,304.08,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,293.64,0.33,N
21.23438,-89.00622,308.33,0.4,0.37,2025-05-01,07:31,N,nominal,2.0NRT,294.04,0.62,N
21.25983,-88.03874,326.42,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,293.25,1.85,N
22.29025,-83.95065,319.97,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.85,1.54,N
22.32726,-84.07425,313.4,0.45,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.18,1.57,N
20.76353,-76.38951,313.85,0.45,0.63,2025-05-01,07:31,N,nominal,2.0NRT,288.76,5.55,N
20.76452,-76.39382,367,0.45,0.63,2025-05-01,07:31,N,high,2.0NRT,290.61,5.55,N
21.28096,-87.95516,329.54,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,296.09,4.1,N
17.64037,-100.4076,308.03,0.54,0.68,2025-05-01,07:31,N,nominal,2.0NRT,287.09,3.1,N
17.69625,-100.39257,304.05,0.54,0.68,2025-05-01,07:31,N,nominal,2.0NRT,287.06,1.96,N
18.13354,-99.20395,302.16,0.46,0.63,2025-05-01,07:31,N,nominal,2.0NRT,288.84,0.62,N
21.3606,-87.70582,308.04,0.38,0.36,2025-05-01,07:31,N,nominal,2.0NRT,292.6,0.62,N
21.51508,-87.87219,306.39,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,292.35,0.44,N
21.88912,-82.7881,302.8,0.53,0.42,2025-05-01,07:31,N,nominal,2.0NRT,291.08,1.23,N
21.01715,-78.30754,303.42,0.34,0.56,2025-05-01,07:31,N,nominal,2.0NRT,289.13,0.5,N
20.58609,-76.29762,310.87,0.46,0.64,2025-05-01,07:31,N,nominal,2.0NRT,288.17,2.33,N
20.58709,-76.30204,313.9,0.46,0.64,2025-05-01,07:31,N,nominal,2.0NRT,288.22,2.79,N
22.25774,-83.94096,306.57,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.97,1.38,N
22.26132,-83.94027,336.73,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,292.91,2.38,N
17.76556,-98.47564,298.64,0.4,0.6,2025-05-01,07:31,N,nominal,2.0NRT,287.11,0.6,N
17.76594,-98.47927,298.17,0.41,0.6,2025-05-01,07:31,N,nominal,2.0NRT,286.52,0.75,N
17.99059,-99.80442,316.43,0.5,0.65,2025-05-01,07:31,N,nominal,2.0NRT,290.06,2.64,N
17.64403,-100.40805,299.15,0.54,0.68,2025-05-01,07:31,N,nominal,2.0NRT,287.24,3.58,N
17.69701,-100.40034,299.78,0.54,0.68,2025-05-01,07:31,N,nominal,2.0NRT,287.29,1.71,N
17.54061,-98.75574,305.33,0.42,0.61,2025-05-01,07:31,N,nominal,2.0NRT,286.3,1.31,N
17.92652,-102.20231,303.1,0.71,0.75,2025-05-01,07:31,N,nominal,2.0NRT,289.5,2.36,N
21.26314,-88.03815,316.29,0.39,0.36,2025-05-01,07:31,N,nominal,2.0NRT,293.35,1.14,N
22.28239,-83.95471,315.82,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.18,6.68,N
22.28314,-83.95898,326.41,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.52,6.68,N
22.28363,-83.94068,302.75,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.46,0.93,N
22.28518,-83.9495,304.82,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.89,1.96,N
22.28595,-83.95388,305.79,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.23,3.62,N
22.28441,-83.94511,329.99,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.56,1.96,N
22.2867,-83.95815,342.89,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,293.04,3.62,N
22.28796,-83.94424,302.8,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.54,1.96,N
22.28874,-83.94865,326.62,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.54,1.96,N
22.28951,-83.95305,323.38,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.48,3.62,N
22.28469,-83.96087,306.29,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.62,2.8,N
22.28392,-83.95663,321.74,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.92,2.8,N
22.28511,-83.9427,312.04,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.92,2.26,N
22.28669,-83.95148,306.97,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,290.52,2.72,N
22.2859,-83.94711,329.9,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.8,2.72,N
22.28748,-83.95582,336.01,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,292.54,2.8,N
22.28825,-83.96009,329.88,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.77,2.8,N
22.28946,-83.94624,313.38,0.46,0.39,2025-05-01,07:31,N,nominal,2.0NRT,291.09,1.54,N
49.47931,-102.8568,296.6,0.39,0.36,2025-05-01,09:02,N,nominal,2.0NRT,271.65,0.57,N
48.34286,-102.5266,297.97,0.4,0.37,2025-05-01,09:05,N,nominal,2.0NRT,269.41,0.28,N
35.9525,-101.87915,296.4,0.43,0.46,2025-05-01,09:05,N,nominal,2.0NRT,284.06,1.67,N
38.91805,-122.04446,298.27,0.5,0.66,2025-05-01,09:05,N,nominal,2.0NRT,284.37,0.81,N
38.93997,-112.8186,307.17,0.5,0.41,2025-05-01,09:05,N,nominal,2.0NRT,280.03,1.97,N
39.62085,-119.26342,313.29,0.36,0.57,2025-05-01,09:05,N,nominal,2.0NRT,281.16,1.01,N
36.51763,-97.84125,295.56,0.34,0.56,2025-05-01,09:05,N,nominal,2.0NRT,273.39,0.76,N
37.76887,-120.19567,300.42,0.39,0.59,2025-05-01,09:05,N,nominal,2.0NRT,282.92,0.71,N
35.66514,-101.43482,302.57,0.45,0.47,2025-05-01,09:05,N,nominal,2.0NRT,283.13,1.36,N
35.69613,-101.36441,300.42,0.46,0.47,2025-05-01,09:05,N,nominal,2.0NRT,285.74,2.19,N
43.47343,-105.78535,318.9,0.39,0.36,2025-05-01,09:05,N,nominal,2.0NRT,273.96,1.65,N
45.22961,-123.16557,300.2,0.61,0.71,2025-05-01,09:05,N,nominal,2.0NRT,280.15,0.81,N
43.63568,-104.55461,297.58,0.4,0.37,2025-05-01,09:05,N,nominal,2.0NRT,272.99,0.57,N
43.1438,-97.71356,312.15,0.47,0.48,2025-05-01,09:05,N,nominal,2.0NRT,267.15,1.86,N
37.5397,-101.19547,295.16,0.43,0.46,2025-05-01,09:05,N,nominal,2.0NRT,281.82,0.59,N
47.46866,-122.05085,299.89,0.55,0.68,2025-05-01,09:05,N,nominal,2.0NRT,276.89,0.52,N
29.0506,-111.05456,307.62,0.38,0.36,2025-05-01,09:07,N,nominal,2.0NRT,285.78,0.33,N
29.04824,-110.71566,303.01,0.38,0.36,2025-05-01,09:07,N,nominal,2.0NRT,289.9,1.02,N
27.27137,-101.1669,303.34,0.36,0.57,2025-05-01,09:07,N,nominal,2.0NRT,292.98,0.73,N
28.47875,-106.57181,301.36,0.51,0.41,2025-05-01,09:07,N,nominal,2.0NRT,276.88,0.84,N
28.64223,-106.67329,315.01,0.5,0.41,2025-05-01,09:07,N,nominal,2.0NRT,275.53,1.57,N
28.64288,-106.67149,298.17,0.5,0.41,2025-05-01,09:07,N,nominal,2.0NRT,278.13,1.12,N
28.64382,-106.67637,309,0.5,0.41,2025-05-01,09:07,N,nominal,2.0NRT,272.39,0.72,N
29.73033,-108.68047,297.53,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,279.58,0.59,N
29.73107,-108.68475,311.85,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.45,1.4,N
29.73446,-108.68412,316.59,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.33,2.35,N
29.73081,-108.66297,335,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.55,2.99,N
29.73225,-108.67133,341.05,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.12,3.53,N
29.73298,-108.67556,344.17,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,286.06,2.55,N
29.73371,-108.6798,333.58,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,286.1,2.55,N
29.73519,-108.68839,322.27,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.86,2.35,N
29.7342,-108.6623,314.81,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.66,2.99,N
29.73492,-108.66651,307.09,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.02,3.53,N
29.73637,-108.6749,297.71,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.16,2.55,N
29.7371,-108.67913,305.69,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.34,2.55,N
29.73784,-108.68345,310,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.9,2.35,N
29.73347,-108.65806,331.81,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.72,2.99,N
29.73565,-108.67072,333.94,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,288.17,3.53,N
29.73859,-108.68776,331.99,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.22,2.35,N
29.73613,-108.6532,299.59,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.1,4.37,N
29.73686,-108.65743,302.71,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,281.27,0.71,N
29.74123,-108.68277,319.56,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.27,4.81,N
29.7354,-108.64896,335.74,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.97,4.37,N
29.74195,-108.68697,338.3,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.1,4.81,N
29.73803,-108.64386,315.32,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.81,2.68,N
29.73878,-108.64818,338.39,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,287.96,4.37,N
29.74462,-108.68212,342.99,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.15,4.81,N
29.74532,-108.6862,339.07,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.36,4.81,N
29.74288,-108.65167,299.21,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,279.98,3.43,N
29.74139,-108.64296,354.22,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,289.21,4.65,N
29.74213,-108.64727,352.14,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,289.78,3.43,N
29.74868,-108.6854,342.84,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,287.82,10.66,N
29.74938,-108.68945,329.42,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.71,9.56,N
29.74474,-108.64205,307.62,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.58,4.65,N
29.75274,-108.68862,318.12,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.96,9.56,N
29.74548,-108.64635,322.41,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285,3.43,N
29.75205,-108.68459,332.77,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,293.98,10.66,N
29.74883,-108.64541,297.24,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.26,0.92,N
29.74737,-108.63691,339.01,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.84,3.37,N
29.7481,-108.64115,331.47,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.34,3.37,N
29.75541,-108.68378,332.72,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,285.13,2.91,N
29.75145,-108.64025,305.25,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,283.63,3.37,N
29.75072,-108.63599,332.58,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,286.82,3.37,N
29.75333,-108.63074,303.54,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.71,1.04,N
29.75481,-108.63937,299.55,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,282.72,2.08,N
29.76213,-108.68211,300.35,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,278.21,0.92,N
29.75408,-108.63507,330.66,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,284.47,2.08,N
29.75669,-108.62985,295.85,0.41,0.37,2025-05-01,09:07,N,nominal,2.0NRT,280.13,1.04,N
